time,seconds_elapsed,z,y,x
1772913026577409800,0.310409912109375,0.2144632339477539,0.6010806560516357,0.08170109987258911
1772913026627410000,0.360409912109375,0.15760374069213867,0.019436359405517578,-0.8625527024269104
1772913026677409800,0.410409912109375,-0.7484598159790039,-0.5459346771240234,0.06418144702911377
1772913026727410000,0.460409912109375,-0.2910327911376953,-0.30176639556884766,1.2402714490890503
1772913026777409800,0.510409912109375,1.5364470481872559,0.3758358955383301,-0.7014784812927246
1772913026827410000,0.560409912109375,0.8091607093811035,-1.0876946449279785,-0.40016183257102966
1772913026877409800,0.610409912109375,-0.7375106811523438,0.11904716491699219,-0.06291598081588745
1772913026927410000,0.660409912109375,0.7307825088500977,0.3513922691345215,-0.4485640525817871
1772913026977409800,0.710409912109375,-2.386457920074463,0.5409867763519287,-0.027121424674987793
1772913027027410000,0.760409912109375,0.12091827392578125,0.2803032398223877,0.02048313617706299
1772913027077409800,0.810409912109375,1.0432519912719727,0.40261077880859375,-0.048609137535095215
1772913027127410000,0.860409912109375,-1.0888662338256836,0.4462554454803467,1.4674344062805176
1772913027177409800,0.910409912109375,1.190962791442871,-0.3727610111236572,0.02166740596294403
1772913027227410000,0.960409912109375,0.5260372161865234,-0.41152143478393555,0.2085287719964981
1772913027277409800,1.010409912109375,-0.42479991912841797,0.18007850646972656,-0.4501817226409912
1772913027327410000,1.060409912109375,-1.0960474014282227,-0.013815879821777344,0.6706581115722656
1772913027377409800,1.110409912109375,0.7865686416625977,-0.03286552429199219,-0.17723801732063293
1772913027427410000,1.160409912109375,2.2869935035705566,1.6058604717254639,-1.4758172035217285
1772913027477409800,1.210409912109375,1.3041191101074219,0.17818951606750488,1.4133766889572144
1772913027527410000,1.260409912109375,3.4685020446777344,-0.34590160846710205,-2.134230136871338
1772913027577409800,1.310409912109375,-4.63108491897583,-3.6909356117248535,2.123649835586548
1772913027627410000,1.360409912109375,-12.270978927612305,0.9111518859863281,1.1624958515167236
1772913027677409800,1.410409912109375,-14.2662353515625,3.2166032791137695,4.824701309204102
1772913027727410000,1.460409912109375,17.827896118164062,0.04466664791107178,-2.040431022644043
1772913027777409800,1.510409912109375,12.743246078491211,-2.7921972274780273,-0.4947381019592285
1772913027827410000,1.560409912109375,0.3349301815032959,0.0018339157104492188,0.40697431564331055
1772913027877409800,1.610409912109375,0.242378830909729,-2.322934150695801,6.337912082672119
1772913027927410000,1.660409912109375,-4.748705863952637,-2.2199835777282715,7.878988265991211
1772913027977409800,1.710409912109375,-3.9530088901519775,-1.614250898361206,7.433496952056885
1772913028027410000,1.760409912109375,-6.1883697509765625,-4.003662586212158,9.403703689575195
1772913028077409800,1.810409912109375,-3.119004964828491,-5.0395283699035645,7.53171443939209
1772913028127410000,1.860409912109375,-2.700230598449707,-5.262686729431152,5.525335788726807
1772913028177409800,1.910409912109375,1.6820921897888184,-3.644296407699585,1.740908145904541
1772913028227410000,1.960409912109375,10.052509307861328,3.5851211547851562,-4.620296955108643
1772913028277409800,2.010409912109375,48.670040130615234,-2.6769533157348633,-35.711143493652344
1772913028327410000,2.060409912109375,25.29585838317871,-4.071340560913086,-23.22714614868164
1772913028377409800,2.110409912109375,2.386155128479004,0.9085557460784912,-11.443344116210938
1772913028427410000,2.160409912109375,8.634185791015625,1.0004487037658691,-8.500872611999512
1772913028477409800,2.210409912109375,-14.015847206115723,-2.4206643104553223,-2.4355356693267822
1772913028527410000,2.260409912109375,-16.92928123474121,-2.2205493450164795,-1.9810796976089478
1772913028577409800,2.310409912109375,-24.603689193725586,-2.4825334548950195,3.967611312866211
1772913028627410000,2.360409912109375,-21.094587326049805,-3.584484100341797,4.890195369720459
1772913028677409800,2.410409912109375,-21.478370666503906,-2.2816262245178223,4.145315170288086
1772913028727410000,2.460409912109375,-18.792078018188477,-2.0329172611236572,4.507359027862549
1772913028777409800,2.510409912109375,-15.503764152526855,2.445319652557373,1.1525344848632812
1772913028827410000,2.560409912109375,14.580041885375977,8.457155227661133,-13.416497230529785
1772913028877409800,2.610409912109375,26.245304107666016,6.442878723144531,-29.83316993713379
1772913028927410000,2.660409912109375,-1.1937875747680664,2.677048683166504,-9.48819351196289
1772913028977409800,2.710409912109375,-3.090785026550293,3.785097599029541,-7.812427997589111
1772913029027410000,2.760409912109375,-1.2340192794799805,1.9592511653900146,-6.989051818847656
1772913029077409800,2.810409912109375,-7.678607940673828,-4.00377082824707,0.8974432945251465
1772913029127410000,2.860409912109375,-16.151233673095703,-4.846152305603027,1.7434115409851074
1772913029177409800,2.910409912109375,-19.23702049255371,-5.215482711791992,1.3734511137008667
1772913029227410000,2.960409912109375,-23.72418212890625,-5.184270858764648,3.2385804653167725
1772913029277409800,3.010409912109375,-19.305654525756836,-5.724271774291992,3.518826961517334
1772913029327410000,3.060409912109375,-17.225202560424805,-5.165337085723877,2.960714340209961
1772913029377409800,3.110409912109375,-15.534896850585938,-5.234768867492676,3.2428627014160156
1772913029427410000,3.160409912109375,-12.932032585144043,-1.8839483261108398,-1.249503254890442
1772913029477409800,3.210409912109375,18.10888671875,-1.1442623138427734,-21.434757232666016
1772913029527410000,3.260409912109375,34.84617614746094,1.3006224632263184,-33.135040283203125
1772913029577409800,3.310409912109375,-0.4316558837890625,2.6420493125915527,-12.929830551147461
1772913029627410000,3.360409912109375,1.351679801940918,1.2354071140289307,-3.5183844566345215
1772913029677409800,3.410409912109375,-0.9626412391662598,-0.2233443260192871,-3.7171030044555664
1772913029727410000,3.460409912109375,-10.525471687316895,-2.636929750442505,0.6878725290298462
1772913029777409800,3.510409912109375,-15.612194061279297,-3.0347421169281006,2.334256172180176
1772913029827410000,3.560409912109375,-19.6539249420166,-4.08404541015625,3.065524101257324
