time,seconds_elapsed,z,y,x
1772914077674124500,0.38112451171875,-0.002599800704047084,-0.00545723969116807,-0.005365682300180197
1772914077724124700,0.431124755859375,-0.002599800704047084,-0.00545723969116807,-0.005365682300180197
1772914077774124500,0.48112451171875,-0.001750234398059547,-0.004406460095196962,-0.00036303524393588305
1772914077824124700,0.531124755859375,0.002571056131273508,0.005229410715401173,0.005467885639518499
1772914077874124500,0.58112451171875,0.002711585722863674,0.005178309045732021,0.005166598130017519
1772914077924124700,0.631124755859375,0.0026753887068480253,-0.00521131232380867,0.005188955459743738
1772914077974124500,0.68112451171875,-0.002547634532675147,-0.0050888811238110065,0.005223023239523172
1772914078024124700,0.731124755859375,-0.0026700657326728106,-0.00501222861930728,-0.0054476577788591385
1772914078074124500,0.78112451171875,-0.002648773370310664,-0.005327356047928333,0.005038843955844641
1772914078124124700,0.831124755859375,0.0026466441340744495,0.005131465848535299,0.005055877845734358
1772914078174124500,0.88112451171875,-0.002543375827372074,0.0052794478833675385,0.005152758210897446
1772914078224124700,0.931124755859375,-0.0025497637689113617,-0.00524644460529089,-0.005095269065350294
1772914078274124500,0.98112451171875,0.0025082435458898544,0.0052496385760605335,0.005122948903590441
1772914078324124700,1.031124755859375,0,0.004500146489590406,0.004391555208712816
1772914078374124500,1.08112451171875,-0.0025912837591022253,0.003749589901417494,0.00365909724496305
1772914078424124700,1.131124755859375,-0.00250611430965364,-0.005464691668748856,-0.005159146152436733
1772914078474124500,1.18112451171875,0.002599800704047084,0.005135724321007729,0.00543914083391428
1772914078524124700,1.231124755859375,-0.0026924225967377424,-0.005459368694573641,0.005030327010899782
1772914078574124500,1.28112451171875,-0.002739266026765108,0.005332679022103548,-0.005421042442321777
1772914078624124700,1.331124755859375,-0.002554022241383791,-0.005352906882762909,-0.005198536906391382
1772914078674124500,1.38112451171875,0.0027030687779188156,-0.005281577352434397,0.005194278433918953
1772914078724124700,1.431124755859375,0.0027232966385781765,0.005229410715401173,0.005010099150240421
