time,seconds_elapsed,z,y,x
1772905676031377400,0.32637744140625,-0.002748847473412752,-0.005467885639518499,0.005397620610892773
1772905676041377500,0.33637744140625,0.0026870996225625277,0.005315645132213831,0.005322032608091831
1772905676051377400,0.34637744140625,-0.0025359236169606447,0.0050792996771633625,0.005177244544029236
1772905676061377500,0.35637744140625,-0.0027275551110506058,-0.005048425402492285,0.00504310242831707
1772905676071377400,0.36637744140625,-0.0025242127012461424,0.0050047761760652065,0.00526454346254468
1772905676081377500,0.37637744140625,-0.002587025286629796,0.005456174723803997,-0.005174050573259592
1772905676091377400,0.38637744140625,-0.0026147053577005863,0.005389103665947914,-0.00527093093842268
1772905676101377500,0.39637744140625,0.002529535908252001,-0.0050420379266142845,0.005448722280561924
1772905676111377400,0.40637744140625,-0.0027190381661057472,0.0052400571294128895,0.005479596555233002
1772905676121377500,0.41637744140625,-0.0025412465911358595,-0.005080364178866148,-0.005164469126611948
1772905676131377400,0.42637744140625,-0.002552957506850362,0.005070782732218504,-0.005472144111990929
1772905676141377500,0.43637744140625,0.0025891545228660107,-0.005462562665343285,0.005144241265952587
1772905676151377400,0.44637744140625,0.0026029946748167276,0.005449787247925997,-0.005009034648537636
1772905676161377500,0.45637744140625,-0.0026700657326728106,-0.005233669187873602,0.00524644460529089
1772905676171377400,0.46637744140625,-0.0025444405619055033,0.005485984031111002,0.005153822712600231
1772905676181377500,0.47637744140625,-0.0026455793995410204,-0.005237927660346031,-0.0051559521816670895
1772905676191377400,0.48637744140625,0.0026029946748167276,0.005038843955844641,0.005167663097381592
1772905676201377500,0.49637744140625,-0.002611511619761586,-0.005227281711995602,0.005231540184468031
1772905676211377400,0.50637744140625,-0.0025306004099547863,0.005446593277156353,0.005241121631115675
1772905676221377500,0.51637744140625,0.00259341299533844,-0.0050516193732619286,-0.005093139596283436
1772905676231377400,0.52637744140625,0.0027296843472868204,-0.0052027953788638115,-0.005130401346832514
1772905676241377500,0.53637744140625,-0.0026423856616020203,-0.0054529812186956406,0.005197472404688597
1772905676251377400,0.54637744140625,0.0025146312545984983,0.005237927660346031,-0.00510272104293108
1772905676261377500,0.55637744140625,-0.0026402564253658056,-0.005185761488974094,0.0051655336283147335
1772905676271377400,0.56637744140625,0.002731813583523035,0.0051165614277124405,-0.005205989349633455
1772905676281377500,0.57637744140625,0.002577443839982152,0.004813144449144602,-0.004891926422715187
1772905676291377400,0.58637744140625,0.0024230738636106253,0.00450334046036005,-0.004894055891782045
1772905676301377500,0.59637744140625,0.0022665748838335276,0.004194600973278284,-0.004901507869362831
1772905676311377400,0.60637744140625,0.0021079466678202152,0.0038858610205352306,-0.004900443367660046
1772905676321377500,0.61637744140625,0.0019525120733305812,0.0035835092421621084,-0.00489937886595726
1772905676331377400,0.62637744140625,0,0.0030714271124452353,-0.004199923947453499
1772905676341377500,0.63637744140625,-0.00007771722448524088,-0.00015969292144291103,-0.00011178504792042077
1772905676351377400,0.64637744140625,-0.0001575636852066964,-0.0003023519238922745,-0.0002714779693633318
1772905676361377500,0.65637744140625,-0.00023421629157382995,-0.0004609802272170782,-0.00042797703645192087
1772905676371377400,0.66637744140625,-0.0003098042798228562,-0.0006206731777638197,-0.0005866053397767246
1772905676381377500,0.67637744140625,-0.0003896507259923965,-0.0007739783613942564,-0.0007452336139976978
1772905676391377400,0.68637744140625,-0.0003119335160590708,-0.0009230250725522637,-0.0008932157652452588
1772905676401377500,0.69637744140625,-0.00023528090969193727,-0.001075265696272254,-0.0007335228146985173
1772905676411377400,0.70637744140625,-0.0003119335160590708,-0.0012253769673407078,-0.0005748945404775441
1772905676421377500,0.71637744140625,-0.0003896507259923965,-0.0010763303143903613,-0.0007313935784623027
1772905676431377400,0.72637744140625,-0.00046630334691144526,-0.0009208958363160491,-0.0008793756715022027
1772905676441377500,0.73637744140625,-0.0003864568716380745,-0.0007697198889218271,-0.001034810091368854
1772905676451377400,0.74637744140625,-0.0003108688979409635,-0.0009230250725522637,-0.0010529087157920003
1772905676461377500,0.75637744140625,-0.00023102242266759276,-0.001075265696272254,-0.0008942803833633661
1772905676471377400,0.76637744140625,-0.00015649906708858907,-0.0012275063199922442,-0.0007441689958795905
1772905676481377500,0.77637744140625,-0.00008091107883956283,-0.0013818760635331273,-0.00090066809207201
1772905676491377400,0.78637744140625,-0.0000010646194823493715,-0.0015341166872531176,-0.0010561025701463223
