time,seconds_elapsed,z,y,x
1772914673862421000,0.3584208984375,-0.0110626220703125,0.002735912799835205,-0.007680356502532959
1772914673912420900,0.4084208984375,-0.006264686584472656,-0.009248077869415283,0.001898050308227539
1772914673962421000,0.4584208984375,-0.013455390930175781,0.0051171183586120605,0.0019061565399169922
1772914674012420900,0.5084208984375,-0.013456344604492188,0.0075178444385528564,-0.005284547805786133
1772914674062421000,0.5584208984375,-0.006274223327636719,0.012312710285186768,-0.007680356502532959
1772914674112420900,0.6084208984375,0.015291213989257812,-0.01163250207901001,-0.012483298778533936
1772914674162421000,0.6584208984375,-0.015847206115722656,-0.0044564008712768555,0.016266584396362305
1772914674212420900,0.7084208984375,-0.006266593933105469,0.009910404682159424,-0.0028870701789855957
1772914674262421000,0.7584208984375,-0.0158538818359375,0.002735912799835205,0.01148134469985962
1772914674312420900,0.8084208984375,0.012890815734863281,-0.006845742464065552,-0.01725715398788452
1772914674362421000,0.8584208984375,-0.015844345092773438,-0.00445479154586792,0.011478185653686523
1772914674412420900,0.9084208984375,-0.013459205627441406,0.005126893520355225,0.004302084445953369
1772914674462421000,0.9584208984375,0.005707740783691406,-0.00445479154586792,-0.014864623546600342
1772914674512420900,1.0084208984375,-0.01584911346435547,0.00512850284576416,0.0042906999588012695
1772914674562421000,1.0584208984375,-0.006270408630371094,-0.0020557045936584473,-0.0004977583885192871
1772914674612420900,1.1084208984375,-0.008661270141601562,0.002729445695877075,0.01387399435043335
1772914674662421000,1.1584208984375,-0.0038728713989257812,0.002732694149017334,-0.0028838515281677246
1772914674712420900,1.2084208984375,-0.006270408630371094,0.002732694149017334,-0.0076770782470703125
1772914674762421000,1.2584208984375,0.0033092498779296875,-0.00445479154586792,-0.0028936266899108887
1772914674812420900,1.3084208984375,-0.02303600311279297,-0.0020573437213897705,0.013875603675842285
1772914674862421000,1.3584208984375,0.0009126663208007812,-0.00445479154586792,-0.007675468921661377
1772914674912420900,1.4084208984375,-0.0014791488647460938,0.00033360719680786133,-0.0004912614822387695
1772914674962421000,1.4584208984375,-0.008661270141601562,-0.0020605921745300293,-0.010077834129333496
1772914675012420900,1.5084208984375,0.0009183883666992188,-0.0068489909172058105,0.0019013285636901855
1772914675062421000,1.5584208984375,-0.013704299926757812,0.0031439363956451416,-0.0011821985244750977
1772914675112420900,1.6084208984375,-0.012434959411621094,0.005559563636779785,-0.01657027006149292
1772914675162421000,1.6584208984375,-0.00635528564453125,-0.0005654394626617432,-0.009386777877807617
1772914675212420900,1.7084208984375,-0.013564109802246094,0.0028886795043945312,-0.016512036323547363
1772914675262421000,1.7584208984375,-0.021872520446777344,0.007712602615356445,0.0016139745712280273
1772914675312420900,1.8084208984375,-0.008625984191894531,-0.00184670090675354,-0.012704014778137207
1772914675362421000,1.8584208984375,-0.009718894958496094,0.0005639791488647461,-0.0031073689460754395
1772914675412420900,1.9084208984375,-0.0025358200073242188,0.0016360878944396973,-0.01615840196609497
1772914675462421000,1.9584208984375,-0.007332801818847656,0.0016371607780456543,-0.010052144527435303
1772914675512420900,2.0084208984375,-0.007346153259277344,0.004021674394607544,-0.010112941265106201
1772914675562421000,2.0584208984375,-0.012162208557128906,-0.007925629615783691,-0.004007458686828613
1772914675612420900,2.1084208984375,-0.008664131164550781,-0.0020605921745300293,-0.01007455587387085
1772914675662421000,2.1584208984375,-0.0069446563720703125,-0.00270843505859375,-0.010730624198913574
1772914675712420900,2.2084208984375,-0.005181312561035156,-0.008161544799804688,-0.004175007343292236
1772914675762421000,2.2584208984375,-0.015393257141113281,-0.00032657384872436523,-0.0024634599685668945
1772914675812420900,2.3084208984375,-0.0075778961181640625,-0.004488706588745117,-0.006620228290557861
1772914675862421000,2.3584208984375,-0.0045318603515625,-0.0038390755653381348,-0.008359730243682861
1772914675912420900,2.4084208984375,-0.013479232788085938,-0.0007828474044799805,-0.0090140700340271
1772914675962421000,2.4584208984375,-0.009351730346679688,-0.0014557838439941406,-0.0012047290802001953
1772914676012420900,2.5084208984375,-0.010023117065429688,-0.006900817155838013,-0.0005579590797424316
1772914676062421000,2.5584208984375,-0.014822006225585938,-0.004502475261688232,-0.0040094852447509766
1772914676112420900,2.6084208984375,-0.00875091552734375,-0.010968387126922607,0.0012072324752807617
1772914676162421000,2.6584208984375,-0.008749961853027344,-0.008603423833847046,-0.007703423500061035
1772914676212420900,2.7084208984375,-0.01050567626953125,-0.0038618743419647217,0.0018634796142578125
1772914676262421000,2.7584208984375,-0.02486133575439453,-0.0038305819034576416,0.006728947162628174
1772914676312420900,2.8084208984375,-0.0015211105346679688,-0.0038010478019714355,-0.004568219184875488
1772914676362421000,2.8584208984375,-0.006262779235839844,-0.003789842128753662,-0.018345117568969727
1772914676412420900,2.9084208984375,-0.0055980682373046875,-0.004469096660614014,-0.008704662322998047
1772914676462421000,2.9584208984375,-0.015143394470214844,-0.0037626326084136963,0.00024121999740600586
1772914676512420900,3.0084208984375,-0.006183624267578125,-0.005490541458129883,-0.005151510238647461
1772914676562421000,3.0584208984375,0.00101470947265625,-0.006157547235488892,-0.012392997741699219
1772914676612420900,3.1084208984375,-0.018240928649902344,0.002727806568145752,-0.01007455587387085
1772914676662421000,3.1584208984375,-0.005352020263671875,0.0012321174144744873,-0.0037763118743896484
1772914676712420900,3.2084208984375,-0.0140838623046875,-0.0002713501453399658,-0.00462108850479126
1772914676762421000,3.2584208984375,-0.007782936096191406,0.0036268234252929688,-0.013357937335968018
1772914676812420900,3.3084208984375,-0.011071205139160156,-0.0020650923252105713,-0.002947211265563965
1772914676862421000,3.3584208984375,-0.01021575927734375,0.0018680095672607422,-0.011005997657775879
1772914676912420900,3.4084208984375,-0.011125564575195312,-0.006872415542602539,0.0001112222671508789
1772914676962421000,3.4584208984375,-0.01593494415283203,0.00032207369804382324,-0.007102489471435547
1772914677012420900,3.5084208984375,-0.001499176025390625,-0.001408606767654419,-0.014294266700744629
1772914677062421000,3.5584208984375,-0.009347915649414062,0.0010291337966918945,-0.00945347547531128
1772914677112420900,3.6084208984375,-0.009308815002441406,-0.010884314775466919,-0.006986558437347412
1772914677162421000,3.6584208984375,-0.016468048095703125,0.0027888119220733643,0.00022405385971069336
1772914677212420900,3.7084208984375,-0.002094268798828125,0.0004062354564666748,-0.02138519287109375
1772914677262421000,3.7584208984375,-0.011073112487792969,-0.0038082897663116455,-0.009996891021728516
1772914677312420900,3.8084208984375,-0.017614364624023438,-0.0038296878337860107,-0.007653772830963135
1772914677362421000,3.8584208984375,-0.0128173828125,-0.002142608165740967,-0.014248669147491455
1772914677412420900,3.9084208984375,-0.011057853698730469,-0.00445479154586792,-0.0028919577598571777
1772914677462421000,3.9584208984375,-0.011953353881835938,-0.007741749286651611,-0.006768584251403809
1772914677512420900,4.0084208984375,-0.008662223815917969,-0.0038677752017974854,-0.003538072109222412
1772914677562421000,4.0584208984375,-0.0078277587890625,-0.010153442621231079,0.0027487874031066895
1772914677612420900,4.1084208984375,-0.00629425048828125,0.005049079656600952,-0.010092318058013916
1772914677662421000,4.1584208984375,-0.012620925903320312,-0.003017604351043701,-0.006165623664855957
